league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,Playing Time_Mn/MP,Playing Time_Min%,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,entrena,confianza,cluster,perfil,dist_centroide
ENG-Premier League,2324,Arsenal,Declan Rice,ENG,MF,24.0,1999.0,38.0,37.0,3225.0,35.8,7.0,8.0,15.0,7.0,0.0,0.0,5.0,0.0,0.2,0.22,0.42,0.2,0.42,35.8,7.0,58.0,20.0,34.5,1.62,0.56,0.12,0.35,0.0,0.0,85.0,94.3,37,87.0,29,1,24.0,0,2.34,84.0,28.0,56.0,1.56,-1.21,0.0,34.0,14.0,2.0,61.0,44.0,50.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Carrilero,2.659256617342467
ENG-Premier League,2324,Arsenal,Jorginho,ITA,MF,31.0,1991.0,24.0,10.0,921.0,10.2,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.2,0.0,0.2,10.2,0.0,4.0,0.0,0.0,0.39,0.0,0.0,,0.0,0.0,38.0,26.9,10,78.0,3,14,10.0,13,2.42,25.0,11.0,14.0,1.37,-0.36,0.0,9.0,15.0,0.0,3.0,11.0,10.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Carrilero,2.753594121999183
ENG-Premier League,2324,Arsenal,Kai Havertz,GER,"MF,FW",24.0,1999.0,37.0,30.0,2634.0,29.3,13.0,7.0,20.0,12.0,1.0,1.0,11.0,0.0,0.44,0.24,0.68,0.41,0.65,29.3,13.0,69.0,28.0,40.6,2.36,0.96,0.19,0.46,1.0,1.0,71.0,77.0,30,83.0,18,7,19.0,0,2.41,77.0,22.0,55.0,1.88,1.08,0.0,49.0,44.0,15.0,11.0,18.0,17.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Interior de conducción,2.9400115726815086
ENG-Premier League,2324,Arsenal,Leandro Trossard,BEL,"FW,MF",28.0,1994.0,34.0,18.0,1649.0,18.3,12.0,1.0,13.0,12.0,0.0,0.0,2.0,0.0,0.65,0.05,0.71,0.65,0.71,18.3,12.0,60.0,22.0,36.7,3.27,1.2,0.2,0.55,0.0,0.0,49.0,48.2,18,72.0,3,16,22.0,3,2.32,45.0,11.0,34.0,1.86,0.43,0.0,15.0,20.0,9.0,57.0,8.0,14.0,,,0.0,,,,,,,,,,,,,,,,True,alta,2,Interior ofensivo,2.1950064883445686
ENG-Premier League,2324,Arsenal,Martin Ødegaard,NOR,MF,24.0,1998.0,35.0,35.0,3091.0,34.3,8.0,10.0,18.0,6.0,2.0,2.0,2.0,0.0,0.23,0.29,0.52,0.17,0.47,34.3,8.0,77.0,23.0,29.9,2.24,0.67,0.1,0.35,2.0,2.0,88.0,90.4,35,88.0,22,0,,1,2.37,80.0,23.0,57.0,1.66,0.29,0.0,30.0,36.0,3.0,77.0,14.0,18.0,,,0.0,,,,,,,,,,,,,,,,True,alta,2,Interior ofensivo,1.5190430363939804
ENG-Premier League,2324,Arsenal,Thomas Partey,GHA,"MF,DF",30.0,1993.0,14.0,9.0,788.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,8.0,2.0,25.0,0.91,0.23,0.0,0.0,0.0,0.0,56.0,23.0,9,79.0,4,5,16.0,3,2.71,20.0,5.0,15.0,1.71,0.11,0.0,10.0,6.0,0.0,2.0,10.0,11.0,,,0.0,,,,,,,,,,,,,,,,False,baja,3,Pivote destructor,1.7440228159663254
ENG-Premier League,2324,Aston Villa,Boubacar Kamara,FRA,MF,23.0,1999.0,20.0,20.0,1652.0,18.4,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.05,0.05,0.0,0.05,18.4,0.0,5.0,1.0,20.0,0.27,0.05,0.0,0.0,0.0,0.0,83.0,48.3,20,83.0,10,0,,0,2.05,36.0,22.0,14.0,0.76,0.71,0.0,35.0,29.0,0.0,2.0,20.0,30.0,,,0.0,,,,,,,,,,,,,,,,True,alta,3,Pivote destructor,1.9370879520059052
ENG-Premier League,2324,Aston Villa,Douglas Luiz,BRA,MF,25.0,1998.0,35.0,35.0,2993.0,33.3,9.0,5.0,14.0,5.0,4.0,4.0,12.0,0.0,0.27,0.15,0.42,0.15,0.3,33.3,9.0,48.0,17.0,35.4,1.44,0.51,0.19,0.53,4.0,4.0,86.0,87.5,35,86.0,26,0,,0,1.69,65.0,57.0,8.0,0.24,-1.23,0.0,51.0,41.0,0.0,116.0,22.0,37.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Interior de conducción,2.1543294453632527
ENG-Premier League,2324,Aston Villa,Jacob Ramsey,ENG,MF,22.0,2001.0,16.0,8.0,853.0,9.5,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.11,0.11,0.21,0.11,0.21,9.5,1.0,19.0,5.0,26.3,2.0,0.53,0.05,0.2,0.0,0.0,53.0,24.9,8,80.0,5,8,26.0,0,2.19,22.0,12.0,10.0,1.06,0.88,0.0,7.0,12.0,0.0,11.0,3.0,8.0,,,0.0,,,,,,,,,,,,,,,,False,baja,0,Carrilero,2.6585249939760756
ENG-Premier League,2324,Aston Villa,John McGinn,SCO,MF,28.0,1994.0,35.0,35.0,2999.0,33.3,6.0,4.0,10.0,6.0,0.0,0.0,9.0,1.0,0.18,0.12,0.3,0.18,0.3,33.3,6.0,40.0,16.0,40.0,1.2,0.48,0.15,0.38,0.0,0.0,86.0,87.7,35,86.0,24,0,,0,1.83,68.0,52.0,16.0,0.48,0.69,0.0,39.0,69.0,2.0,77.0,20.0,34.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Interior de conducción,1.440552331327232
ENG-Premier League,2324,Aston Villa,Leon Bailey,JAM,MF,25.0,1997.0,35.0,22.0,2068.0,23.0,10.0,9.0,19.0,10.0,0.0,0.0,5.0,0.0,0.44,0.39,0.83,0.44,0.83,23.0,10.0,53.0,18.0,34.0,2.31,0.78,0.19,0.56,0.0,0.0,59.0,60.5,22,76.0,3,13,31.0,1,1.77,53.0,32.0,21.0,0.91,1.31,0.0,26.0,26.0,11.0,77.0,9.0,8.0,,,0.0,,,,,,,,,,,,,,,,True,alta,2,Interior ofensivo,2.1184263661026357
ENG-Premier League,2324,Aston Villa,Matty Cash,POL,"DF,MF",25.0,1997.0,29.0,23.0,2142.0,23.8,2.0,2.0,4.0,2.0,0.0,0.0,8.0,0.0,0.08,0.08,0.17,0.08,0.17,23.8,2.0,33.0,13.0,39.4,1.39,0.55,0.06,0.15,0.0,0.0,74.0,62.6,23,84.0,16,6,34.0,2,1.86,49.0,36.0,13.0,0.55,0.41,0.0,30.0,22.0,0.0,38.0,18.0,30.0,,,1.0,,,,,,,,,,,,,,,,True,alta,3,Pivote destructor,1.7169247253019122
ENG-Premier League,2324,Aston Villa,Morgan Rogers,ENG,MF,21.0,2002.0,11.0,8.0,638.0,7.1,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,0.42,0.14,0.56,0.42,0.56,7.1,3.0,11.0,5.0,45.5,1.55,0.71,0.27,0.6,0.0,0.0,58.0,18.7,8,72.0,4,3,20.0,3,1.91,12.0,13.0,-1.0,-0.14,-0.66,0.0,12.0,9.0,0.0,2.0,3.0,1.0,,,0.0,,,,,,,,,,,,,,,,False,baja,1,Interior de conducción,3.983994404368931
ENG-Premier League,2324,Aston Villa,Moussa Diaby,FRA,"MF,FW",24.0,1999.0,38.0,25.0,2174.0,24.2,6.0,8.0,14.0,6.0,0.0,0.0,1.0,0.0,0.25,0.33,0.58,0.25,0.58,24.2,6.0,54.0,23.0,42.6,2.24,0.95,0.11,0.26,0.0,0.0,57.0,63.6,25,75.0,4,13,23.0,0,1.79,41.0,40.0,1.0,0.04,-0.97,0.0,16.0,15.0,6.0,45.0,9.0,5.0,,,0.0,,,,,,,,,,,,,,,,True,alta,2,Interior ofensivo,2.2957368386800088
ENG-Premier League,2324,Aston Villa,Nicolò Zaniolo,ITA,"MF,FW",24.0,1999.0,25.0,9.0,839.0,9.3,2.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,0.21,0.0,0.21,0.21,0.21,9.3,2.0,27.0,10.0,37.0,2.9,1.07,0.07,0.2,0.0,0.0,34.0,24.5,9,61.0,0,16,18.0,5,1.6,17.0,13.0,4.0,0.43,0.05,0.0,24.0,21.0,0.0,18.0,1.0,9.0,,,0.0,,,,,,,,,,,,,,,,False,baja,1,Interior de conducción,4.118602784996394
ENG-Premier League,2324,Aston Villa,Youri Tielemans,BEL,"MF,FW",26.0,1997.0,32.0,17.0,1622.0,18.0,2.0,6.0,8.0,2.0,0.0,0.0,3.0,0.0,0.11,0.33,0.44,0.11,0.44,18.0,2.0,14.0,6.0,42.9,0.78,0.33,0.14,0.33,0.0,0.0,51.0,47.4,17,77.0,6,15,21.0,0,1.91,40.0,27.0,13.0,0.72,0.62,0.0,22.0,29.0,0.0,31.0,14.0,21.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Carrilero,2.546085478626601
ENG-Premier League,2324,Bournemouth,Alex Scott,ENG,MF,19.0,2003.0,23.0,11.0,1014.0,11.3,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.09,0.09,0.18,0.09,0.18,11.3,1.0,15.0,4.0,26.7,1.33,0.36,0.07,0.25,0.0,0.0,44.0,29.6,11,66.0,2,12,24.0,2,1.22,17.0,25.0,-8.0,-0.71,-0.52,0.0,19.0,25.0,1.0,36.0,11.0,16.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Interior de conducción,1.6653361819660628
ENG-Premier League,2324,Bournemouth,Antoine Semenyo,GHA,MF,23.0,2000.0,33.0,25.0,2105.0,23.4,8.0,2.0,10.0,8.0,0.0,0.0,6.0,0.0,0.34,0.09,0.43,0.34,0.43,23.4,8.0,70.0,31.0,44.3,2.99,1.33,0.11,0.26,0.0,0.0,64.0,61.5,25,76.0,10,8,25.0,3,1.39,41.0,33.0,8.0,0.34,1.78,0.0,43.0,25.0,3.0,46.0,5.0,17.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Interior de conducción,2.459625361153165
ENG-Premier League,2324,Bournemouth,Dango Ouattara,BFA,"DF,MF",21.0,2002.0,30.0,12.0,1229.0,13.7,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.07,0.15,0.22,0.07,0.22,13.7,1.0,30.0,7.0,23.3,2.2,0.51,0.03,0.14,0.0,0.0,41.0,35.9,12,74.0,4,18,19.0,2,1.4,20.0,24.0,-4.0,-0.29,0.08,0.0,15.0,17.0,4.0,37.0,21.0,26.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Interior de conducción,2.8406209735784995
ENG-Premier League,2324,Bournemouth,Justin Kluivert,NED,MF,24.0,1999.0,32.0,26.0,1916.0,21.3,7.0,1.0,8.0,7.0,0.0,0.0,5.0,0.0,0.33,0.05,0.38,0.33,0.38,21.3,7.0,56.0,20.0,35.7,2.63,0.94,0.13,0.35,0.0,0.0,60.0,56.0,26,68.0,0,6,24.0,6,1.22,29.0,23.0,6.0,0.28,1.42,0.0,52.0,28.0,5.0,28.0,7.0,17.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Interior de conducción,2.3912343603220942
ENG-Premier League,2324,Bournemouth,Lewis Cook,ENG,MF,26.0,1997.0,33.0,32.0,2786.0,31.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,0.1,0.1,0.0,0.1,31.0,0.0,12.0,4.0,33.3,0.39,0.13,0.0,0.0,0.0,0.0,84.0,81.5,32,86.0,26,1,45.0,0,1.24,43.0,50.0,-7.0,-0.23,0.63,0.0,39.0,16.0,2.0,133.0,67.0,42.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Carrilero,2.8205564179427802
ENG-Premier League,2324,Bournemouth,Luis Sinisterra,COL,MF,24.0,1999.0,20.0,7.0,699.0,7.8,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.26,0.26,0.52,0.26,0.52,7.8,2.0,27.0,9.0,33.3,3.48,1.16,0.07,0.22,0.0,0.0,35.0,20.4,7,59.0,0,13,22.0,4,1.35,12.0,18.0,-6.0,-0.77,-0.54,0.0,12.0,6.0,4.0,11.0,8.0,12.0,,,0.0,,,,,,,,,,,,,,,,False,baja,2,Interior ofensivo,3.6183482195430408
ENG-Premier League,2324,Bournemouth,Marcus Tavernier,ENG,MF,24.0,1999.0,30.0,25.0,2118.0,23.5,3.0,4.0,7.0,3.0,0.0,0.0,3.0,0.0,0.13,0.17,0.3,0.13,0.3,23.5,3.0,53.0,16.0,30.2,2.25,0.68,0.06,0.19,0.0,0.0,71.0,61.9,25,78.0,7,5,33.0,0,1.33,37.0,38.0,-1.0,-0.04,0.79,0.0,21.0,22.0,3.0,116.0,4.0,33.0,,,0.0,,,,,,,,,,,,,,,,True,alta,2,Interior ofensivo,2.348542579466931
ENG-Premier League,2324,Bournemouth,Philip Billing,DEN,MF,27.0,1996.0,29.0,13.0,1398.0,15.5,2.0,2.0,4.0,2.0,0.0,0.0,3.0,1.0,0.13,0.13,0.26,0.13,0.26,15.5,2.0,30.0,8.0,26.7,1.93,0.52,0.07,0.25,0.0,0.0,48.0,40.9,13,83.0,6,16,20.0,4,1.24,18.0,36.0,-18.0,-1.16,-1.38,0.0,19.0,12.0,0.0,28.0,18.0,19.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Carrilero,2.3388728544904316
ENG-Premier League,2324,Bournemouth,Ryan Christie,SCO,MF,28.0,1995.0,37.0,35.0,2907.0,32.3,0.0,5.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.15,0.15,0.0,0.15,32.3,0.0,43.0,13.0,30.2,1.33,0.4,0.0,0.0,0.0,0.0,79.0,85.0,35,81.0,18,2,29.0,0,1.22,44.0,55.0,-11.0,-0.34,0.01,0.0,47.0,38.0,5.0,73.0,51.0,43.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Carrilero,2.419338749776031
ENG-Premier League,2324,Brentford,Aaron Hickey,SCO,"DF,MF",21.0,2002.0,9.0,9.0,713.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0,7.0,1.0,14.3,0.88,0.13,0.0,0.0,0.0,0.0,79.0,20.8,9,79.0,2,0,,0,1.11,10.0,12.0,-2.0,-0.25,-0.02,0.0,10.0,16.0,0.0,5.0,3.0,10.0,,,0.0,,,,,,,,,,,,,,,,False,baja,3,Pivote destructor,3.049299912736031
ENG-Premier League,2324,Brentford,Christian Nørgaard,DEN,MF,29.0,1994.0,31.0,30.0,2505.0,27.8,2.0,1.0,3.0,2.0,0.0,0.0,8.0,0.0,0.07,0.04,0.11,0.07,0.11,27.8,2.0,35.0,7.0,20.0,1.26,0.25,0.06,0.29,0.0,0.0,81.0,73.2,30,83.0,20,1,20.0,0,0.97,36.0,51.0,-15.0,-0.54,-1.13,0.0,41.0,32.0,1.0,22.0,53.0,50.0,,,0.0,,,,,,,,,,,,,,,,True,alta,3,Pivote destructor,1.5659620883242433
ENG-Premier League,2324,Brentford,Frank Onyeka,NGA,MF,25.0,1998.0,26.0,11.0,1161.0,12.9,1.0,2.0,3.0,1.0,0.0,0.0,8.0,0.0,0.08,0.16,0.23,0.08,0.23,12.9,1.0,22.0,9.0,40.9,1.71,0.7,0.05,0.11,0.0,0.0,45.0,33.9,11,78.0,3,15,20.0,4,0.85,17.0,27.0,-10.0,-0.78,-0.82,0.0,24.0,31.0,4.0,16.0,23.0,20.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Interior de conducción,3.267603300725305
ENG-Premier League,2324,Brentford,Keane Lewis-Potter,ENG,"FW,MF",22.0,2001.0,30.0,15.0,1441.0,16.0,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.19,0.06,0.25,0.19,0.25,16.0,3.0,43.0,22.0,51.2,2.69,1.37,0.07,0.14,0.0,0.0,48.0,42.1,15,78.0,2,15,18.0,3,0.93,24.0,29.0,-5.0,-0.31,-0.13,0.0,8.0,18.0,3.0,50.0,7.0,7.0,,,0.0,,,,,,,,,,,,,,,,True,alta,2,Interior ofensivo,2.1947003627987187
ENG-Premier League,2324,Brentford,Mads Roerslev,DEN,"MF,DF",24.0,1999.0,34.0,22.0,1985.0,22.1,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.05,0.09,0.14,0.05,0.14,22.1,1.0,7.0,1.0,14.3,0.32,0.05,0.14,1.0,0.0,0.0,58.0,58.0,22,79.0,8,12,20.0,3,1.09,32.0,40.0,-8.0,-0.36,-0.3,0.0,10.0,15.0,3.0,61.0,20.0,31.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Carrilero,2.0830372899976823
ENG-Premier League,2324,Brentford,Mathias Jensen,DEN,MF,27.0,1996.0,32.0,27.0,2204.0,24.5,3.0,3.0,6.0,3.0,0.0,0.0,5.0,0.0,0.12,0.12,0.25,0.12,0.25,24.5,3.0,14.0,7.0,50.0,0.57,0.29,0.21,0.43,0.0,0.0,69.0,64.4,27,77.0,5,5,27.0,0,1.09,37.0,45.0,-8.0,-0.33,-0.25,0.0,28.0,20.0,1.0,111.0,21.0,33.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Carrilero,1.6739363599209918
ENG-Premier League,2324,Brentford,Mikkel Damsgaard,DEN,MF,23.0,2000.0,23.0,7.0,842.0,9.4,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.21,0.21,0.0,0.21,9.4,0.0,9.0,4.0,44.4,0.96,0.43,0.0,0.0,0.0,0.0,37.0,24.6,7,75.0,0,16,20.0,3,0.87,17.0,9.0,8.0,0.86,1.45,0.0,14.0,8.0,3.0,29.0,12.0,18.0,,,0.0,,,,,,,,,,,,,,,,False,baja,0,Carrilero,2.9779471195764278
ENG-Premier League,2324,Brentford,Saman Ghoddos,IRN,"DF,MF",29.0,1993.0,19.0,7.0,739.0,8.2,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.12,0.0,0.12,0.12,0.12,8.2,1.0,9.0,2.0,22.2,1.1,0.24,0.11,0.5,0.0,0.0,39.0,21.6,7,88.0,5,12,10.0,13,0.74,10.0,20.0,-10.0,-1.22,-1.25,0.0,12.0,9.0,2.0,43.0,5.0,21.0,,,0.0,,,,,,,,,,,,,,,,False,baja,1,Interior de conducción,3.7555910966077937
ENG-Premier League,2324,Brentford,Sergio Reguilón,ESP,"MF,DF",26.0,1996.0,16.0,14.0,1118.0,12.4,0.0,4.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,0.32,0.32,0.0,0.32,12.4,0.0,13.0,2.0,15.4,1.05,0.16,0.0,0.0,0.0,0.0,70.0,32.7,14,77.0,6,2,18.0,0,1.19,21.0,21.0,0.0,0.0,0.35,0.0,10.0,15.0,1.0,72.0,15.0,22.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Carrilero,3.0441836255076806
ENG-Premier League,2324,Brentford,Vitaly Janelt,GER,"MF,DF",25.0,1998.0,38.0,37.0,3054.0,33.9,1.0,3.0,4.0,1.0,0.0,0.0,8.0,0.0,0.03,0.09,0.12,0.03,0.12,33.9,1.0,21.0,7.0,33.3,0.62,0.21,0.05,0.14,0.0,0.0,80.0,89.3,37,82.0,16,1,18.0,0,1.03,50.0,52.0,-2.0,-0.06,1.66,0.0,27.0,28.0,3.0,58.0,37.0,36.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Carrilero,1.2295055267650137
ENG-Premier League,2324,Brentford,Yehor Yarmoliuk,UKR,MF,19.0,2004.0,27.0,6.0,688.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,11.0,5.0,45.5,1.44,0.65,0.0,0.0,0.0,0.0,25.0,20.1,6,61.0,0,21,15.0,11,1.19,13.0,9.0,4.0,0.52,0.95,0.0,11.0,6.0,1.0,13.0,6.0,11.0,,,0.0,,,,,,,,,,,,,,,,False,baja,3,Pivote destructor,2.0585405948510975
ENG-Premier League,2324,Brighton,Adam Lallana,ENG,MF,35.0,1988.0,25.0,13.0,850.0,9.4,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.11,0.11,0.0,0.11,9.4,0.0,11.0,2.0,18.2,1.16,0.21,0.0,0.0,0.0,0.0,34.0,24.9,13,53.0,0,12,13.0,8,1.24,12.0,13.0,-1.0,-0.11,0.1,0.0,9.0,11.0,2.0,7.0,3.0,3.0,,,0.0,,,,,,,,,,,,,,,,False,baja,0,Carrilero,3.04749470017612
ENG-Premier League,2324,Brighton,Ansu Fati,ESP,"MF,FW",20.0,2002.0,19.0,3.0,521.0,5.8,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.35,0.0,0.35,0.35,0.35,5.8,2.0,26.0,11.0,42.3,4.49,1.9,0.08,0.18,0.0,0.0,27.0,15.2,3,50.0,0,16,23.0,5,1.26,12.0,12.0,0.0,0.0,0.22,0.0,6.0,13.0,2.0,3.0,2.0,3.0,,,0.0,,,,,,,,,,,,,,,,False,baja,1,Interior de conducción,3.653271871841036
ENG-Premier League,2324,Brighton,Billy Gilmour,SCO,MF,22.0,2001.0,30.0,24.0,2120.0,23.6,0.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.04,0.04,0.0,0.04,23.6,0.0,25.0,5.0,20.0,1.06,0.21,0.0,0.0,0.0,0.0,71.0,62.0,24,83.0,13,6,22.0,1,1.4,40.0,37.0,3.0,0.13,0.82,0.0,22.0,30.0,0.0,33.0,10.0,18.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Carrilero,2.5385291839557724
ENG-Premier League,2324,Brighton,Carlos Baleba,CMR,MF,19.0,2004.0,27.0,15.0,1325.0,14.7,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,0.0,21.0,5.0,23.8,1.43,0.34,0.0,0.0,0.0,0.0,49.0,38.7,15,78.0,7,12,13.0,7,1.07,14.0,28.0,-14.0,-0.95,-1.25,0.0,40.0,27.0,0.0,0.0,18.0,21.0,,,0.0,,,,,,,,,,,,,,,,True,alta,3,Pivote destructor,2.8329193673723054
ENG-Premier League,2324,Brighton,Danny Welbeck,ENG,"FW,MF",32.0,1990.0,29.0,21.0,1693.0,18.8,5.0,1.0,6.0,5.0,0.0,0.0,4.0,0.0,0.27,0.05,0.32,0.27,0.32,18.8,5.0,41.0,16.0,39.0,2.18,0.85,0.12,0.31,0.0,0.0,58.0,49.5,21,70.0,4,8,28.0,1,1.21,25.0,28.0,-3.0,-0.16,0.05,0.0,12.0,21.0,9.0,3.0,8.0,18.0,,,0.0,,,,,,,,,,,,,,,,True,alta,2,Interior ofensivo,2.9523635879963215
ENG-Premier League,2324,Brighton,Facundo Buonanotte,ARG,"MF,FW",18.0,2004.0,27.0,17.0,1364.0,15.2,3.0,1.0,4.0,3.0,0.0,0.0,7.0,0.0,0.2,0.07,0.26,0.2,0.26,15.2,3.0,21.0,9.0,42.9,1.39,0.59,0.14,0.33,0.0,0.0,51.0,39.9,17,65.0,1,10,25.0,6,1.19,19.0,20.0,-1.0,-0.07,0.2,0.0,34.0,41.0,3.0,6.0,7.0,22.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Interior de conducción,2.538819460288717
ENG-Premier League,2324,Brighton,Jack Hinshelwood,ENG,"DF,MF",18.0,2005.0,12.0,8.0,869.0,9.7,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.31,0.0,0.31,0.31,0.31,9.7,3.0,14.0,8.0,57.1,1.45,0.83,0.21,0.38,0.0,0.0,72.0,25.4,8,81.0,3,4,56.0,4,1.33,15.0,17.0,-2.0,-0.21,-0.03,0.0,11.0,3.0,1.0,10.0,14.0,5.0,,,0.0,,,,,,,,,,,,,,,,False,baja,0,Carrilero,3.6595172855609692
ENG-Premier League,2324,Brighton,Jakub Moder,POL,"MF,DF",24.0,1999.0,17.0,6.0,618.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,11.0,3.0,27.3,1.6,0.44,0.0,0.0,0.0,0.0,36.0,18.1,6,73.0,1,11,16.0,10,1.35,6.0,13.0,-7.0,-1.02,-1.02,0.0,8.0,5.0,2.0,6.0,1.0,10.0,,,0.0,,,,,,,,,,,,,,,,False,baja,1,Interior de conducción,3.540726890719646
ENG-Premier League,2324,Brighton,James Milner,ENG,"DF,MF",37.0,1986.0,15.0,11.0,773.0,8.6,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.23,0.23,0.0,0.23,8.6,0.0,5.0,1.0,20.0,0.58,0.12,0.0,0.0,0.0,0.0,52.0,22.6,11,63.0,1,4,20.0,2,1.47,10.0,12.0,-2.0,-0.23,-0.06,0.0,11.0,4.0,3.0,29.0,8.0,14.0,,,0.0,,,,,,,,,,,,,,,,False,baja,0,Carrilero,3.0842093984259815
ENG-Premier League,2324,Brighton,João Pedro,BRA,"MF,FW",21.0,2001.0,31.0,19.0,2045.0,22.7,9.0,3.0,12.0,5.0,4.0,5.0,2.0,0.0,0.4,0.13,0.53,0.22,0.35,22.7,9.0,75.0,26.0,34.7,3.3,1.14,0.12,0.35,4.0,5.0,66.0,59.8,19,85.0,9,12,36.0,0,1.29,32.0,38.0,-6.0,-0.26,-0.2,0.0,19.0,60.0,11.0,29.0,10.0,15.0,,,0.0,,,,,,,,,,,,,,,,True,alta,2,Interior ofensivo,2.2191709834342417
ENG-Premier League,2324,Brighton,Julio Enciso,PAR,MF,19.0,2004.0,12.0,5.0,475.0,5.3,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.38,0.38,0.0,0.38,5.3,0.0,28.0,8.0,28.6,5.31,1.52,0.0,0.0,0.0,0.0,40.0,13.9,5,65.0,0,7,22.0,1,1.25,8.0,11.0,-3.0,-0.57,-0.45,0.0,6.0,10.0,1.0,8.0,0.0,2.0,,,0.0,,,,,,,,,,,,,,,,False,baja,2,Interior ofensivo,4.269848816574034
