league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,Playing Time_Mn/MP,Playing Time_Min%,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,entrena,confianza,cluster,perfil,dist_centroide
FRA-Ligue 1,2526,Marseille,Gerónimo Rulli,ARG,GK,33.0,1992.0,29.0,29.0,2610.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,1.0,0.0,0.0,0.03,0.0,0.0,,0.0,0.0,90.0,85.3,29,90.0,29,0,,3,1.77,53.0,35.0,18.0,0.62,0.62,0.0,1.0,14.0,0.0,0.0,0.0,0.0,,,0.0,34.0,1.17,110.0,76.0,69.1,15.0,5.0,9.0,8.0,27.6,6.0,5.0,0.0,1.0,0.0,True,alta,2,Portero de área,2.1701196381398504
FRA-Ligue 1,2526,Marseille,Jeffrey De Lange,NED,GK,27.0,1998.0,5.0,5.0,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,90.0,14.7,5,90.0,5,0,,29,1.8,15.0,11.0,4.0,0.8,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,11.0,2.2,24.0,13.0,54.2,3.0,0.0,2.0,1.0,20.0,0.0,0.0,0.0,0.0,,False,baja,0,Portero muy exigido,4.461510296299509
FRA-Ligue 1,2526,Metz,Jonathan Fischer,DEN,GK,23.0,2001.0,27.0,26.0,2354.0,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,87.0,76.9,26,90.0,26,1,14.0,7,0.52,25.0,56.0,-31.0,-1.19,0.47,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,,0.0,56.0,2.14,148.0,92.0,62.2,3.0,5.0,18.0,5.0,19.2,7.0,6.0,1.0,0.0,14.3,True,alta,0,Portero muy exigido,1.579057261785106
FRA-Ligue 1,2526,Metz,Pape Mamadou Sy,SEN,GK,28.0,1997.0,8.0,8.0,706.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,88.0,23.1,8,88.0,7,0,,9,0.38,7.0,20.0,-13.0,-1.66,-0.47,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,,0.0,20.0,2.55,49.0,29.0,59.2,0.0,3.0,5.0,2.0,25.0,1.0,1.0,0.0,0.0,0.0,False,baja,0,Portero muy exigido,4.12437631273962
FRA-Ligue 1,2526,Monaco,Lukáš Hrádecký,FIN,GK,35.0,1989.0,17.0,17.0,1439.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,85.0,47.0,17,85.0,15,0,,0,1.35,24.0,27.0,-3.0,-0.19,-0.69,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,27.0,1.69,72.0,45.0,62.5,7.0,2.0,8.0,2.0,11.8,3.0,2.0,0.0,1.0,0.0,True,alta,0,Portero muy exigido,1.809884885195925
FRA-Ligue 1,2526,Monaco,Philipp Köhn,SUI,GK,27.0,1998.0,19.0,17.0,1621.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,85.0,53.0,17,90.0,17,2,46.0,15,1.79,36.0,27.0,9.0,0.5,0.69,0.0,0.0,3.0,0.0,0.0,1.0,0.0,,,0.0,27.0,1.5,75.0,48.0,64.0,9.0,4.0,4.0,5.0,29.4,2.0,2.0,0.0,0.0,0.0,True,alta,2,Portero de área,1.2070668282026853
FRA-Ligue 1,2526,Nantes,Anthony Lopes,POR,GK,34.0,1990.0,31.0,31.0,2788.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,2.0,0.0,0.0,0.06,0.0,0.0,,0.0,0.0,90.0,93.9,31,90.0,30,0,,0,0.63,25.0,51.0,-26.0,-0.84,-2.32,0.0,1.0,14.0,0.0,0.0,1.0,1.0,,,0.0,50.0,1.61,147.0,97.0,66.0,4.0,7.0,20.0,6.0,19.4,5.0,5.0,0.0,0.0,0.0,True,alta,2,Portero de área,1.9190194348085035
FRA-Ligue 1,2526,Nice,Maxime Dupé,FRA,GK,32.0,1993.0,8.0,8.0,720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,90.0,23.5,8,90.0,8,0,,26,0.88,11.0,15.0,-4.0,-0.5,0.23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,15.0,1.87,35.0,20.0,57.1,1.0,4.0,3.0,1.0,12.5,3.0,3.0,0.0,0.0,0.0,False,baja,0,Portero muy exigido,2.3513558395391057
FRA-Ligue 1,2526,Nice,Yehvann Diouf,SEN,GK,25.0,1999.0,26.0,26.0,2340.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,90.0,76.5,26,90.0,26,0,,6,0.96,26.0,45.0,-19.0,-0.73,-0.23,0.0,0.0,4.0,0.0,0.0,2.0,0.0,,,0.0,45.0,1.73,136.0,91.0,66.9,6.0,7.0,13.0,5.0,19.2,7.0,5.0,1.0,1.0,16.7,True,alta,0,Portero muy exigido,1.4052523922162148
FRA-Ligue 1,2526,PSG,Lucas Chevalier,FRA,GK,23.0,2001.0,17.0,17.0,1530.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,90.0,50.0,17,90.0,17,0,,12,2.29,33.0,13.0,20.0,1.18,-0.29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,13.0,0.76,45.0,32.0,71.1,12.0,3.0,2.0,9.0,52.9,3.0,1.0,1.0,1.0,50.0,True,alta,1,Portero de bloque sólido,1.8283801784717473
FRA-Ligue 1,2526,PSG,Matvei Safonov,RUS,GK,26.0,1999.0,15.0,15.0,1350.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,90.0,44.1,15,90.0,15,0,,15,2.2,38.0,14.0,24.0,1.6,0.49,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,14.0,0.93,54.0,40.0,74.1,11.0,0.0,4.0,8.0,53.3,1.0,0.0,1.0,0.0,100.0,True,alta,1,Portero de bloque sólido,1.7137757917131444
FRA-Ligue 1,2526,Paris FC,Kevin Trapp,GER,GK,35.0,1990.0,22.0,22.0,1980.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,90.0,64.7,22,90.0,22,0,,11,1.45,29.0,29.0,0.0,0.0,0.25,0.0,0.0,6.0,0.0,0.0,1.0,0.0,,,0.0,29.0,1.32,87.0,56.0,66.7,8.0,8.0,6.0,7.0,31.8,8.0,6.0,1.0,1.0,14.3,True,alta,2,Portero de área,2.6722264539084892
FRA-Ligue 1,2526,Paris FC,Obed Nkambadio,FRA,GK,22.0,2003.0,12.0,12.0,1080.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,90.0,35.3,12,90.0,12,0,,21,1.0,18.0,21.0,-3.0,-0.25,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,21.0,1.75,47.0,26.0,55.3,3.0,3.0,6.0,1.0,8.3,4.0,2.0,1.0,1.0,33.3,False,baja,0,Portero muy exigido,3.2306612106302013
FRA-Ligue 1,2526,Rennes,Brice Samba,FRA,GK,31.0,1994.0,32.0,32.0,2880.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,90.0,94.1,32,90.0,32,0,,0,1.84,57.0,44.0,13.0,0.41,2.41,0.0,1.0,7.0,0.0,0.0,0.0,1.0,,,0.0,44.0,1.37,129.0,84.0,65.9,17.0,8.0,7.0,10.0,31.3,6.0,4.0,2.0,0.0,33.3,True,alta,2,Portero de área,1.0901852110061256
FRA-Ligue 1,2526,Strasbourg,Mike Penders,BEL,GK,20.0,2005.0,33.0,33.0,2970.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,90.0,97.1,33,90.0,33,0,,0,1.52,57.0,47.0,10.0,0.3,-0.7,0.0,1.0,2.0,0.0,0.0,0.0,0.0,,,0.0,47.0,1.42,154.0,107.0,69.5,14.0,8.0,11.0,8.0,24.2,5.0,4.0,1.0,0.0,20.0,True,alta,2,Portero de área,1.5533429426451466
FRA-Ligue 1,2526,Toulouse,Guillaume Restes,FRA,GK,20.0,2005.0,33.0,33.0,2939.0,32.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,32.7,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,89.0,99.0,33,89.0,32,0,,0,1.32,46.0,45.0,1.0,0.03,0.03,0.0,0.0,8.0,0.0,0.0,1.0,0.0,,,0.0,45.0,1.38,129.0,84.0,65.1,12.0,8.0,13.0,9.0,27.3,5.0,5.0,0.0,0.0,0.0,True,alta,2,Portero de área,1.1152099592344409
ITA-Serie A,2526,Atalanta,Marco Carnesecchi,ITA,GK,25.0,2000.0,37.0,37.0,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,90.0,97.4,37,90.0,37,0,,1,1.57,50.0,35.0,15.0,0.41,0.41,0.0,1.0,6.0,0.0,1.0,0.0,0.0,,,0.0,35.0,0.95,148.0,112.0,76.4,15.0,13.0,9.0,13.0,35.1,4.0,2.0,2.0,0.0,50.0,True,alta,1,Portero de bloque sólido,1.5833920266945118
ITA-Serie A,2526,Bologna,Federico Ravaglia,ITA,GK,25.0,1999.0,17.0,16.0,1470.0,16.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,86.0,43.0,16,90.0,16,1,30.0,20,0.88,16.0,29.0,-13.0,-0.8,-1.53,0.0,2.0,3.0,0.0,0.0,0.0,1.0,,,0.0,29.0,1.78,81.0,52.0,64.2,4.0,3.0,9.0,2.0,12.5,2.0,2.0,0.0,0.0,0.0,True,alta,0,Portero muy exigido,1.6197790030355221
ITA-Serie A,2526,Bologna,Łukasz Skorupski,POL,GK,34.0,1991.0,19.0,19.0,1592.0,17.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,17.7,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,84.0,46.5,19,84.0,17,0,,4,1.79,26.0,15.0,11.0,0.62,1.02,0.0,1.0,8.0,0.0,0.0,0.0,0.0,,,0.0,18.0,1.02,51.0,33.0,64.7,10.0,4.0,5.0,8.0,42.1,2.0,2.0,0.0,0.0,0.0,True,alta,1,Portero de bloque sólido,2.629457079410491
ITA-Serie A,2526,Cagliari,Elia Caprile,ITA,GK,23.0,2001.0,38.0,38.0,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,90.0,100.0,38,90.0,38,0,,0,1.13,40.0,53.0,-13.0,-0.34,,0.0,0.0,8.0,0.0,0.0,0.0,0.0,,,0.0,53.0,1.39,175.0,121.0,69.7,11.0,10.0,17.0,8.0,21.1,2.0,2.0,0.0,0.0,0.0,True,alta,2,Portero de área,1.593423063730241
ITA-Serie A,2526,Como,Jean Butez,FRA,GK,30.0,1995.0,38.0,38.0,3420.0,38.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.03,0.03,0.0,0.03,38.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,90.0,100.0,38,90.0,38,0,,0,1.87,65.0,29.0,36.0,0.95,,0.0,0.0,9.0,0.0,0.0,0.0,2.0,,,0.0,29.0,0.76,116.0,86.0,75.0,20.0,11.0,7.0,19.0,50.0,6.0,5.0,1.0,0.0,16.7,True,alta,1,Portero de bloque sólido,1.5187811713856174
ITA-Serie A,2526,Cremonese,Emil Audero,IDN,GK,28.0,1997.0,34.0,34.0,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,90.0,89.5,34,90.0,34,0,,2,0.91,28.0,50.0,-22.0,-0.65,0.1,0.0,0.0,6.0,0.0,0.0,0.0,0.0,,,0.0,50.0,1.47,173.0,123.0,71.1,8.0,7.0,19.0,11.0,32.4,6.0,4.0,2.0,0.0,33.3,True,alta,2,Portero de área,1.4395215651917652
ITA-Serie A,2526,Fiorentina,David de Gea,ESP,GK,34.0,1990.0,37.0,37.0,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,90.0,97.4,37,90.0,37,0,,1,1.11,40.0,49.0,-9.0,-0.24,-0.24,0.0,0.0,6.0,0.0,0.0,0.0,0.0,,,0.0,49.0,1.32,169.0,119.0,71.0,9.0,14.0,14.0,10.0,27.0,6.0,5.0,1.0,0.0,16.7,True,alta,2,Portero de área,0.7992290092414562
ITA-Serie A,2526,Genoa,Justin Bijlow,NED,GK,27.0,1998.0,16.0,16.0,1395.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,87.0,40.8,16,87.0,15,0,,1,1.31,19.0,20.0,-1.0,-0.06,0.34,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,20.0,1.29,65.0,45.0,69.2,6.0,3.0,7.0,5.0,31.3,5.0,5.0,0.0,0.0,0.0,True,alta,2,Portero de área,2.5430315311711924
ITA-Serie A,2526,Genoa,Nicola Leali,ITA,GK,32.0,1993.0,22.0,21.0,1847.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,84.0,54.0,21,86.0,20,1,45.0,15,0.91,21.0,27.0,-6.0,-0.29,-0.06,0.0,2.0,2.0,0.0,0.0,1.0,0.0,,,0.0,28.0,1.36,86.0,58.0,67.4,4.0,8.0,9.0,4.0,19.0,2.0,2.0,0.0,0.0,0.0,True,alta,2,Portero de área,1.3666350495297508
ITA-Serie A,2526,Hellas Verona,Lorenzo Montipò,ITA,GK,29.0,1996.0,35.0,35.0,3150.0,35.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,35.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,90.0,92.1,35,90.0,35,0,,3,0.57,24.0,54.0,-30.0,-0.86,1.14,0.0,0.0,8.0,0.0,0.0,0.0,0.0,,,0.0,54.0,1.54,142.0,87.0,62.0,3.0,11.0,21.0,5.0,14.3,5.0,2.0,3.0,0.0,60.0,True,alta,2,Portero de área,1.9129817800578137
ITA-Serie A,2526,Inter,Josep Martinez,ESP,GK,27.0,1998.0,5.0,5.0,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,90.0,13.2,5,90.0,5,0,,29,2.6,13.0,4.0,9.0,1.8,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,4.0,0.8,14.0,10.0,71.4,4.0,1.0,0.0,3.0,60.0,0.0,0.0,0.0,0.0,,False,baja,1,Portero de bloque sólido,3.281627283486609
ITA-Serie A,2526,Inter,Yann Sommer,SUI,GK,36.0,1988.0,33.0,33.0,2960.0,32.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.9,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,90.0,86.5,33,90.0,32,0,,5,2.24,76.0,30.0,46.0,1.4,-0.17,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,0.0,30.0,0.91,95.0,64.0,68.4,23.0,5.0,5.0,15.0,45.5,4.0,4.0,0.0,0.0,0.0,True,alta,1,Portero de bloque sólido,1.425119792324827
ITA-Serie A,2526,Juventus,Mattia Perin,ITA,GK,32.0,1992.0,9.0,9.0,765.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,85.0,22.4,9,85.0,8,0,,25,1.67,15.0,9.0,6.0,0.71,-0.01,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,0.0,9.0,1.06,22.0,13.0,59.1,4.0,3.0,2.0,3.0,33.3,0.0,0.0,0.0,0.0,,False,baja,1,Portero de bloque sólido,3.798121885670177
ITA-Serie A,2526,Juventus,Michele Di Gregorio,ITA,GK,28.0,1997.0,30.0,29.0,2655.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,89.0,77.6,29,90.0,29,1,45.0,8,1.9,46.0,25.0,21.0,0.71,0.01,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,,0.0,25.0,0.85,86.0,60.0,70.9,15.0,9.0,5.0,14.0,48.3,3.0,1.0,0.0,2.0,0.0,True,alta,1,Portero de bloque sólido,0.7901581156281491
ITA-Serie A,2526,Lazio,Edoardo Motta,ITA,GK,20.0,2005.0,9.0,9.0,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,90.0,23.7,9,90.0,9,0,,5,1.89,13.0,10.0,3.0,0.33,0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,10.0,1.11,32.0,22.0,68.8,5.0,2.0,2.0,3.0,33.3,1.0,0.0,1.0,0.0,100.0,False,baja,1,Portero de bloque sólido,1.0450215827151128
ITA-Serie A,2526,Lazio,Ivan Provedel,ITA,GK,31.0,1994.0,27.0,27.0,2430.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,90.0,71.1,27,90.0,27,0,,0,1.26,26.0,27.0,-1.0,-0.04,-0.22,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,0.0,27.0,1.0,116.0,87.0,76.7,8.0,10.0,9.0,12.0,44.4,4.0,3.0,1.0,0.0,25.0,True,alta,1,Portero de bloque sólido,2.0521223574532272
ITA-Serie A,2526,Lecce,Wladimiro Falcone,ITA,GK,30.0,1995.0,38.0,38.0,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,90.0,100.0,38,90.0,38,0,,0,1.0,28.0,50.0,-22.0,-0.58,,0.0,0.0,8.0,0.0,0.0,0.0,2.0,,,0.0,50.0,1.32,158.0,108.0,68.4,10.0,8.0,20.0,10.0,26.3,6.0,4.0,2.0,0.0,33.3,True,alta,2,Portero de área,0.4872174000751854
ITA-Serie A,2526,Milan,Mike Maignan,FRA,GK,30.0,1995.0,37.0,37.0,3295.0,36.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,36.6,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,89.0,96.3,37,89.0,36,0,,0,1.81,49.0,35.0,14.0,0.38,-2.5,0.0,0.0,6.0,0.0,0.0,1.0,0.0,,,0.0,35.0,0.96,141.0,106.0,75.2,19.0,10.0,8.0,14.0,37.8,8.0,5.0,2.0,1.0,28.6,True,alta,1,Portero de bloque sólido,1.7897812041751182
ITA-Serie A,2526,Napoli,Alex Meret,ITA,GK,28.0,1997.0,11.0,11.0,979.0,10.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09,0.09,0.0,0.09,10.9,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,89.0,28.6,11,89.0,10,0,,15,2.45,20.0,12.0,8.0,0.74,0.22,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,,0.0,12.0,1.1,33.0,21.0,63.6,9.0,0.0,2.0,4.0,36.4,2.0,2.0,0.0,0.0,0.0,False,baja,1,Portero de bloque sólido,2.2180923638680525
ITA-Serie A,2526,Napoli,Vanja Milinković-Savić,SRB,GK,28.0,1997.0,27.0,27.0,2430.0,27.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,27.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,90.0,71.1,27,90.0,27,0,,9,1.81,38.0,24.0,14.0,0.52,-0.21,0.0,1.0,6.0,0.0,0.0,0.0,0.0,,,0.0,24.0,0.89,77.0,52.0,68.8,14.0,7.0,6.0,11.0,40.7,8.0,5.0,3.0,0.0,37.5,True,alta,1,Portero de bloque sólido,2.448315743941061
ITA-Serie A,2526,Parma,Edoardo Corvi,ITA,GK,24.0,2001.0,17.0,17.0,1530.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,90.0,44.7,17,90.0,17,0,,21,1.65,14.0,18.0,-4.0,-0.24,0.43,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,,0.0,18.0,1.06,63.0,44.0,71.4,8.0,4.0,5.0,7.0,41.2,3.0,3.0,0.0,0.0,0.0,True,alta,1,Portero de bloque sólido,1.5627345206178187
ITA-Serie A,2526,Parma,Zion Suzuki,JPN,GK,22.0,2002.0,20.0,20.0,1800.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,90.0,52.6,20,90.0,20,0,,3,0.8,14.0,28.0,-14.0,-0.7,-0.48,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,,0.0,28.0,1.4,93.0,65.0,69.9,3.0,7.0,10.0,5.0,25.0,3.0,2.0,1.0,0.0,33.3,True,alta,2,Portero de área,0.5962860715254223
ITA-Serie A,2526,Pisa,Adrian Šemper,CRO,GK,27.0,1998.0,25.0,25.0,2250.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,90.0,65.8,25,90.0,25,0,,8,0.48,16.0,42.0,-26.0,-1.04,0.42,0.0,0.0,6.0,0.0,0.0,0.0,0.0,,,0.0,42.0,1.68,124.0,82.0,66.1,1.0,9.0,15.0,4.0,16.0,2.0,2.0,0.0,0.0,0.0,True,alta,2,Portero de área,1.7024822963292234
ITA-Serie A,2526,Pisa,Nícolas Andrade,BRA,GK,37.0,1988.0,6.0,6.0,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,90.0,15.8,6,90.0,6,0,,32,0.5,4.0,14.0,-10.0,-1.67,-0.57,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,0.0,14.0,2.33,26.0,12.0,46.2,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,,False,baja,0,Portero muy exigido,5.653505353569544
ITA-Serie A,2526,Pisa,Simone Scuffet,ITA,GK,29.0,1996.0,7.0,7.0,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,90.0,18.4,7,90.0,7,0,,25,0.43,6.0,15.0,-9.0,-1.29,-0.12,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,,0.0,15.0,2.14,29.0,14.0,48.3,0.0,3.0,4.0,1.0,14.3,3.0,3.0,0.0,0.0,0.0,False,baja,0,Portero muy exigido,5.441682488541115
ITA-Serie A,2526,Roma,Mile Svilar,SRB,GK,25.0,1999.0,38.0,38.0,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,90.0,100.0,38,90.0,38,0,,0,1.92,59.0,31.0,28.0,0.74,,0.0,0.0,8.0,0.0,0.0,1.0,1.0,,,0.0,31.0,0.82,138.0,107.0,77.5,23.0,4.0,11.0,18.0,47.4,1.0,1.0,0.0,0.0,0.0,True,alta,1,Portero de bloque sólido,2.208447674251755
